FAM110A	3.40869878715016e-06
RNASE2	1.00849945745823e-05
S100A8	3.46638613022062e-05
S100A9	0.000226261725694271
TEX261	0.000226261725694271
ARHGAP17	0.000270808125150142
NUP62	0.000270808125150142
MYL6B	0.00040068133101018
BLOC1S1	0.00043997855165026
PCBP1	0.000451298998340311
KLF2	0.000451298998340311
RUNX3	0.000451298998340311
SEPT9	0.000451298998340311
TXN	0.000560809363112203
ANXA7	0.000615471530195072
HNRNPH1	0.000615471530195072
C14ORF2	0.000633062666762601
GNE	0.000633062666762601
GDPD3	0.000633062666762601
NUP93	0.000633062666762601
GSE1	0.000803035883045673
RAB11FIP3	0.000832424886645287
MYL6	0.000843521513483686
TJAP1	0.000853248346348043
GNB1	0.000853248346348043
SH2B3	0.000853248346348043
RNF214	0.000886185445538587
FNBP1	0.000893290585002607
ORM1	0.000953954423888113
PRKCH	0.000955727778206081
IARS	0.000955727778206081
MXD4	0.000955727778206081
DNMT1	0.000956490232166686
IL2RB	0.000956490232166686
HNRNPD	0.000965464930198775
PDHB	0.000994595420788881
PARP1	0.00107279906470483
GMDS	0.00115306177157042
PHRF1	0.00116637559536897
TTF2	0.00116637559536897
SRF	0.00116922376437652
PACSIN1	0.00116922376437652
TMEM109	0.00116922376437652
CKLF	0.00116922376437652
KCTD5	0.001211193512767
KLF13	0.00132670338467807
NDUFB3	0.00142877809615794
SRSF5	0.00147625227282184
AIF1	0.00155979457654161
PYCR2	0.00155979457654161
UBL5	0.00155979457654161
DNAAF5	0.00156751323018879
ALDH9A1	0.00156751323018879
FOXJ3	0.00158146856877598
EP400	0.00161142265062827
ZC3H7A	0.00168851450907574
SUGP2	0.00168851450907574
ACOT13	0.00177932944391629
RRAGD	0.00202006092170698
SLC22A17	0.00202006092170698
STK38	0.00226830231796535
RCC2	0.00228061037649178
NUP214	0.00231418856275549
MIF4GD	0.00234533048034694
HNRNPR	0.0024016520104609
JADE1	0.00248871068225361
CARD11	0.00248871068225361
E4F1	0.00248871068225361
HPS6	0.00248871068225361
EIF4A3	0.00257218867501094
TRRAP	0.00257218867501094
SLPI	0.00260727622354511
RBP7	0.00262300487459599
BUD31	0.00266088681323511
CAMP	0.00282917090686613
C6ORF136	0.00282917090686613
INTS9	0.00282917090686613
HK3	0.00282917090686613
SRRM1	0.00301251729559493
COPS7B	0.00334147315983075
ZNF207	0.00334147315983075
UVRAG	0.00362923472831242
IFT20	0.00362923472831242
SLBP	0.00387359543179406
PUF60	0.00387359543179406
DDX54	0.00387359543179406
TSPYL1	0.00392160391448414
SLC52A2	0.00392160391448414
CCDC92	0.00392160391448414
ATP5E	0.00392160391448414
MAGED1	0.00392160391448414
PHACTR4	0.00392160391448414
CALM3	0.00392160391448414
AKR7A2	0.00402605210068806
ORM2	0.00402605210068806
YEATS2	0.00402605210068806
ZNF330	0.00402605210068806
ZNF696	0.00402605210068806
LY96	0.00413031322801145
RNF216	0.00413031322801145
PDHA1	0.00414472534781963
PAFAH1B1	0.00415284785349139
RAB24	0.00415284785349139
CD74	0.00420416059007447
TCTN3	0.0044258665314297
DAZAP1	0.00451821143505876
DNAJA3	0.00451821143505876
HNRNPDL	0.00455264416862279
GIMAP6	0.00456025052034079
